x0,x1,x2,x3,x4,x5,x6,y
0.836716576,-1.526211948,-8.969918802,-3.244385203,2.549046335,-26.44936374,-32.76762394,1
4.406212157,-6.261857098,12.78739654,5.966975173,-4.407117587,13.57840983,4.564494634,0
2.680912032,0.342862321,-4.389123846,1.634879245,9.116317894,-2.769503958,40.64409617,0
-2.974691622,-5.7720509,-1.374569721,3.61451939,3.099981217,-28.40359714,7.011767243,0
-9.891696832,-1.79591716,4.333436014,3.414821191,-3.422637643,-5.301052599,-4.672750962,1
-3.459402928,4.18227645,-5.648898729,1.832022835,-7.041543277,-26.39250734,-10.95856314,0
4.306893872,-4.97545552,-3.452268772,-3.036958998,-1.135931187,24.55258278,20.76180355,1
0.071753998,-6.584769595,-11.41404189,-0.048105503,1.838318445,-20.38842373,50.4026171,0
3.395002816,4.893908456,-2.791292798,-0.04578006,-10.2698209,-64.38002052,-42.95599527,1
2.003746214,-1.117980721,-7.007820286,0.076810668,2.624277072,-29.72949768,58.30413494,0
1.925540572,2.2876376,9.627647376,-4.13615692,-2.144775859,-44.15448493,-26.45505717,0
8.248392555,3.355698881,8.24016236,5.166255241,6.150490477,13.63270847,15.01189572,0
-0.820649463,-1.878155089,-2.824620789,4.331809577,-2.735948933,42.43947994,-51.05872903,0
2.335472551,-5.637783063,5.338340982,-7.21703939,-5.041201017,-20.46779582,13.47929184,0
-5.092571164,-5.054018391,-2.352180478,7.845733826,-0.041497336,33.15734449,4.414071375,0
-5.071146625,1.831432629,4.369183764,6.284881436,8.465250448,2.868196925,4.411965851,0
9.650975193,-7.286931205,-7.353024507,-7.550749725,-1.554797174,47.58189826,21.09676333,1
9.571504204,-3.312937765,-3.671582066,0.954088043,-0.567368124,-46.0711429,-20.67044022,0
2.19713549,-7.003194157,8.633462957,1.586990598,-2.90533768,-3.424870054,-5.111164189,0
-12.85215184,-0.442395162,-14.1065611,-1.257801703,3.242430443,-34.46749931,13.88995139,1
-5.416251876,-2.131052605,1.349292843,-2.903062252,2.507873199,-28.41436583,-10.42699063,0
-8.68799394,12.50145142,-5.553555594,2.350448669,1.902124013,19.94705194,30.13443849,0
8.589906806,2.92078175,4.796057842,-3.357201302,1.784048408,52.39698141,-41.04413403,0
8.781256889,-4.071759916,-2.321481497,1.247886135,-4.219106462,-55.71725267,21.72861167,0
11.62210564,6.942920564,-1.755439024,4.114842104,-3.552084943,-16.03490558,-6.61418659,1
0.763627498,7.208225884,9.987892097,9.068422785,4.662317814,13.06404926,18.65119856,0
-9.228736011,3.732386191,-8.960667669,1.857134857,1.392416413,-34.05120174,-30.42952939,1
-1.784790164,6.447619898,-0.300090445,-0.394427347,5.467896446,16.48572604,20.46374772,0
-3.550076665,-8.711405787,-10.78851339,-3.857956893,-10.14176537,-40.14252505,23.37608671,0
-5.508134517,-7.286067345,4.181507682,10.40757262,-2.492404849,-44.74649724,27.47791772,1
7.215054043,-0.491126703,-0.348277185,-3.130043924,-0.662351515,-18.22165499,-100.9897369,0
-0.733128509,1.314954005,-5.903502967,-1.069578903,-6.648542894,55.09710105,-2.273303031,1
8.135531357,9.805896164,7.704829834,4.256771355,-0.772273499,20.57079393,-23.62624083,0
13.98839292,9.277958418,2.677326414,-4.225270648,-3.209014208,4.736140605,4.290549427,0
5.808646202,-1.337666472,2.275827195,-6.215570684,3.889437395,5.294052386,-16.38979964,1
2.196240788,-8.096804418,-3.40696837,-2.630730008,4.523047553,-63.08045521,6.801688012,0
-2.188407023,-2.711991616,-4.326151032,-2.879663993,8.675979698,11.04883533,20.79604203,0
3.665574385,0.966752654,4.938365144,-1.30739999,4.155161381,-12.49396212,34.1992159,1
2.780462395,1.125199374,-0.213923448,-3.241103198,-0.550856365,57.49272739,-33.35105425,1
-1.277939581,1.765777398,-2.198192482,1.644014499,8.750845723,50.5051835,-30.84827814,0
19.34330429,0.659569322,1.13410816,10.26077204,-0.410054265,11.79558681,-15.63017815,0
-0.023690304,5.231929004,6.78506672,1.006628596,-4.898270306,16.47766211,-33.46380191,0
12.90564307,-1.278708147,-2.153862558,-6.008054913,5.660276431,33.69458341,15.51175489,0
-4.084881771,4.496876649,1.622289703,2.747589252,-1.762796644,-47.22548107,-48.53601062,0
-13.47848254,2.23754333,-1.207444334,-4.955838884,-5.942899421,-38.05285767,-10.85866609,1
-12.1950796,5.865340445,3.515750775,4.32610229,3.472007125,14.54351216,22.16389359,0
12.1481834,1.730987608,-6.359437737,-4.473088574,-0.904439005,-26.80599342,-2.708438986,0
-2.540550741,-1.433887314,0.668913302,4.670064129,-9.735877142,39.09261156,47.10168356,0
-3.422764471,1.071373116,5.329394743,-2.409134007,-0.671976991,45.40345091,-11.04934227,0
-0.758479921,-10.31019857,-8.139440654,0.593064948,-3.761429854,-28.26932053,-17.56481828,0
-7.042906945,5.531825307,5.358226796,3.98561751,-2.720782831,-18.85309438,-68.89201763,1
-5.856979876,-4.385872219,-0.726175873,-4.935818705,5.925813495,-22.59030796,-14.55919048,0
6.18628525,-5.164332452,2.945603686,-4.66361996,9.851674815,-67.08485203,-60.90673128,1
-0.999065789,-2.955354272,-9.123440694,-2.451299503,-0.041630148,-4.858350807,27.72371075,0
-7.272096402,1.235475818,-3.997342147,-3.962049109,4.535332293,17.50431374,5.982527262,0
-1.747069293,1.066384541,7.692914712,-4.194970869,3.2152096,-16.24228176,8.888993527,0
-2.066001051,2.506238802,11.23831589,0.726974086,-5.775173127,-64.31667243,-32.92120708,0
4.814845327,-5.711965614,-2.564049555,0.537246556,-4.114205238,-24.75536354,28.46766874,0
2.433490367,5.67113464,-4.264243079,6.805750277,-5.137442769,14.64917935,39.40180124,0
10.90179073,-9.381959301,9.528469109,0.069922644,5.155081545,-8.565331301,68.79730508,1
2.307180805,-8.534937861,-4.557925013,5.483798533,0.046674215,31.81580906,26.57259865,0
-4.544273205,-4.250269968,-7.007276306,-9.366829924,3.205977243,-34.10928979,18.82521077,0
-1.175787998,-7.251726968,-0.073277686,0.829317962,7.142332134,-30.71407087,-34.09051246,0
6.610572236,3.272929048,-1.723312091,5.016707421,-7.699401366,-36.42267143,36.03736318,1
-0.60362407,1.945241092,4.28256749,0.387050843,-3.994866067,-7.969126521,-49.92707519,0
0.847322926,-1.434604284,-5.127280772,-6.440419116,3.417575331,-26.214762,16.62300674,0
-0.196640076,1.377864365,-1.05447454,-0.618113517,1.511262788,6.683464724,7.840745876,1
-0.901910256,12.60414803,4.174035578,0.494609697,12.24942707,-15.89488345,44.29706051,0
-4.719660994,6.879597571,6.018477068,2.573123417,-0.480493339,32.60609983,39.13822951,0
-2.262187327,0.254206578,-3.886788195,-2.315847987,1.381940571,-4.516735153,-12.05042213,0
12.31112859,-4.385164489,0.457715064,0.82304822,-6.931720626,-20.7900517,6.039927821,0
-1.370432917,-5.443286739,17.17041654,-8.133035013,-0.964720234,-51.54992308,2.786919002,0
-6.997825362,-1.884073127,-6.701568841,2.441511092,-9.891067768,4.371063602,26.80676163,0
0.240024384,-2.938685671,-4.400458336,0.651985742,16.42757765,-14.7639368,-9.026479818,0
10.94192316,-5.085555967,-5.132997268,1.509047728,-7.068434843,-8.489482358,-3.023740153,0
-1.479498036,2.701728773,2.359228349,6.292233866,2.984823341,14.0192806,-20.88518778,1
10.62112123,5.082554802,-1.959486796,-6.421381835,4.347749013,6.606446343,-57.59611666,0
-6.018573608,-1.567663136,6.093924696,1.066304703,3.217450287,23.48118103,3.430777275,0
-0.076683348,2.864012764,-4.564995686,3.36703334,-0.220246419,-14.56236743,14.65319968,0
-10.89648492,-6.914667852,-9.570613584,-0.28702621,-9.013723277,-54.15616184,-15.89043612,0
-5.612432773,-0.274410426,1.735866592,-1.877859972,-10.97819708,24.48434819,19.28384874,0
-2.062678988,0.140685757,-6.281699522,-1.494379805,4.406635825,23.18666571,52.867632,0
-0.500336518,0.148537981,-12.50812922,-4.136683416,-5.617604282,3.579834521,9.593319034,0
7.243950003,5.654255034,-11.12166703,-3.985030983,9.730854127,10.12333843,-18.02861041,0
3.242327235,-3.424674897,1.7205024,2.678463318,-0.00245532,-13.24668651,21.83749607,1
-1.278411876,-2.138536599,18.22528575,4.093695911,7.247846976,9.297225804,45.20956504,0
0.742884569,-1.118989558,17.27256825,-4.345319982,8.922769716,-29.99878967,-16.63819736,1
15.48759676,0.047250034,-2.960451873,-3.086196258,-1.910019934,19.62614196,22.828837,0
3.911889725,1.7262581,13.85398336,3.355370077,-2.809621438,-25.99337851,22.16235092,1
-7.121746316,-3.812207227,9.322656285,-4.434888926,-4.901031388,-6.699500314,-8.793931745,0
-17.75137866,2.133071214,-8.716104573,5.987838915,-3.242533836,-9.407807949,-27.46405739,0
7.079510649,-3.326129029,2.034713184,3.074901919,-3.447468378,-15.82865287,13.65457668,0
4.467869299,7.018732198,0.679336044,-5.802679292,4.112206082,-24.46861108,15.81932866,0
22.16703485,-5.096695161,-0.395974179,-7.44770872,0.691301037,-18.89230746,29.46555534,1
-8.249775959,5.045344635,-11.45299905,3.079934628,4.685868385,13.8338856,-29.33192047,0
-0.579645905,-1.208399175,-3.532752281,0.40020778,3.22643651,32.28520569,35.3490352,1
-4.188168414,1.729064509,-1.031565697,9.068348936,0.503597364,62.75783147,-15.50117961,0
2.449439183,4.00958112,2.700091737,-1.869128994,-0.061112664,6.033387613,-27.5853646,0
-6.449787173,3.735663366,-13.19199385,-6.45773252,-8.094069004,-2.71648185,49.96195246,0
11.0290975,-6.175013644,3.492360652,1.754524237,-2.437481196,-66.877704,36.7611137,0
11.51927026,-9.483447499,-5.23610796,-7.158980655,10.56857229,-53.89788842,9.15969474,0
6.301056071,-2.227882771,-0.625035337,0.171163422,2.619384614,-51.7798707,10.89803479,0
0.886146715,-4.79163811,-5.044307308,4.544664024,1.40079314,-11.33022035,-23.48456167,0
9.685416593,8.52773262,2.638999638,-5.119309031,-10.30091109,-25.53942499,20.77577536,1
11.48369039,-8.618451523,-10.2942144,-2.872083955,-2.781815591,-64.82750568,-8.731375396,1
5.361677192,2.05994514,8.6240511,0.707498668,-5.859445781,-16.32186323,-39.68380579,1
-0.110886736,-3.434476147,-5.307813484,-2.880188112,-8.378207602,-4.057129759,63.25023916,0
13.9814362,-3.385211344,5.346510877,-1.320424859,2.834913425,10.16645278,-14.01415614,0
2.757498306,5.545715646,5.247294099,-1.504811504,5.488454907,19.67149403,31.08836831,1
10.0008682,-2.552176244,2.797846828,3.712446134,3.484020593,6.175855705,-48.43442918,0
1.960794344,5.875625089,0.587817574,-9.04764873,-4.798213171,-17.08579278,-12.18950394,0
1.846542829,3.569529562,-15.28711618,7.736141138,-11.3112919,-60.9448387,-92.71717015,0
-8.034691969,-6.14731971,-0.294488325,-4.686626418,4.048422345,7.38891512,-68.16905076,0
7.972362402,-8.817696694,14.61596302,-1.907652094,-3.509014301,-3.337058794,5.537921592,1
-13.54337329,2.555660334,0.02644155,-4.590980747,-4.779220609,14.70013835,51.48463666,1
3.415735852,1.65770209,-4.83404685,3.254740976,5.328162677,-7.718323781,-16.46673235,0
-2.841886344,-9.915753252,-6.494757981,1.951563559,2.253672209,-24.34076912,30.35926387,1
1.35384873,0.007850165,2.005274482,4.047168071,-1.857495443,-38.2081908,-7.961410678,0
-9.095168892,2.041806836,1.345762431,-5.419185407,1.042724912,39.02509588,-9.609541687,0
-0.911037766,1.824699755,-5.597084302,18.29712272,-1.558924478,13.71160655,-11.01223523,0
-0.128733649,-1.147009984,-2.78129999,-3.591144527,-2.062808707,-39.71192489,-20.36592701,0
-6.20782024,3.237965546,-1.12116721,0.886607741,3.713135532,30.96605582,-19.09587482,0
-2.685995582,1.439741643,5.991581104,0.024396704,-4.701288689,-13.29933513,-22.51377419,0
13.51654167,8.27657394,7.062142297,4.668379675,7.208768247,2.027295978,17.18683975,0
2.9431501,6.635521519,3.64709876,1.560502446,2.769155159,-35.46807623,-27.16467864,1
0.26649791,0.244843009,4.41747328,1.137860044,-3.382481428,9.234075611,41.33682704,0
-8.02065737,1.791941305,5.722654207,10.47680163,-3.102621936,16.30518297,16.72916045,1
-0.604488594,-4.264360392,4.639897559,2.7276595,-1.908148349,-54.37340588,-12.94960186,1
-0.171224734,4.80263445,6.310086886,6.290055222,-3.910823322,-11.83607148,-32.43621744,0
-14.26281742,3.760802633,4.587801388,3.868400746,0.54915902,41.1089098,2.907218902,0
1.69663159,6.263069173,4.527506042,-0.359248627,-6.741887285,40.78838005,-3.667947686,1
-1.425964472,-4.097700354,10.01022509,-2.653109243,1.66180182,-12.46841141,17.1158294,0
-21.27572396,5.233448769,-1.524759351,1.782118917,7.310691789,20.77436827,-25.88102223,0
6.265517481,0.532697915,9.336440164,-5.625924111,0.954956205,-54.84478623,42.46550336,0
4.802636479,-7.493027623,2.099257433,-4.377598914,-1.980827201,7.067036536,-28.94941397,0
7.069264021,-0.195858918,-10.28250594,-4.062922906,-2.13186847,4.181444599,-1.857188639,0
3.716406405,3.968584786,0.201119308,-3.52546569,0.352845385,23.23889171,-55.06863804,0
-2.670675833,-1.851661054,-4.938466162,-9.83699902,4.995037976,11.84818964,9.133968976,0
3.02860827,5.265045305,-0.55699158,-2.510604684,-7.507747897,-7.858256327,9.65529693,1
6.289279516,-3.104724964,1.133700518,5.196831821,-2.566302861,15.721287,16.58228708,0
11.06364714,-0.437854428,-5.719522773,-4.341770057,0.624258936,-5.519471374,-17.01136998,0
-6.169952787,2.771367545,1.890856378,4.562745527,3.438225605,-46.81092274,15.25797082,0
11.29919018,0.210740342,-5.142660345,2.197436412,4.27438605,8.334791285,-26.99188456,0
3.147989537,-8.610382998,-3.811353364,2.162968218,-3.65147239,-21.4832462,19.59518843,0
3.035795606,-2.591554237,8.528562984,-1.538442168,11.47168661,-13.35783334,-15.14709129,1
-4.990736962,-5.977043584,3.723722737,3.215116603,4.093184995,-12.85278496,48.66280993,0
6.758097884,2.653293924,-0.333074442,6.115206567,4.381859795,-2.868212051,-54.47841325,0
-9.763443521,-7.107153846,-2.024014505,3.393377448,-0.870395096,-43.9562079,-2.284895844,0
-13.84969334,1.89642903,-1.315755772,3.147338997,8.032972531,-23.67223254,-27.84303465,1
-11.52651618,2.375850533,5.565922922,0.324154659,2.832238471,-9.825060145,12.15677689,0
-6.028613845,4.2889431,13.47379446,-1.852819665,-6.351989925,9.516631521,-5.182698291,0
5.638749554,-1.741502629,7.522230635,2.660976402,-3.430052003,35.32254655,41.72867236,0
19.3867062,1.338257027,4.454583079,9.920365413,1.573866218,-29.09626355,-20.95854527,0
6.790974939,-1.728760628,-3.269711735,-5.072671327,-3.199391595,22.06607554,-10.72187123,0
-3.546888285,1.404499217,-1.319756364,3.284954335,-4.19900994,-21.21093735,-41.04684857,1
-7.960262516,6.478688941,-7.346643853,-0.510663966,-2.780260719,-7.434235224,-21.61327421,0
0.010771413,-2.070715085,-3.364880337,3.550885485,0.397857621,-15.81450351,14.92638821,0
0.640645333,-7.071075283,7.140175391,1.68590316,-7.621929249,-13.97894797,57.10273155,1
-4.476575216,-2.437273381,6.189638359,2.958013393,-7.109992893,-15.40844234,-36.10335815,0
5.730735334,0.682835238,7.090864732,-0.132387429,-1.717421359,-15.671702,-28.0379016,0
1.128846708,-8.544020556,-5.678640231,7.2290287,-9.728914583,-29.75182714,52.07551455,0
-5.270544766,2.928919554,8.32531831,1.163823646,-11.15222969,37.9952768,-14.36071489,0
8.131868961,-3.380855797,2.455710716,-1.451447542,7.18072695,0.023790532,-9.69070652,0
7.636912337,-5.861433228,9.235690617,1.954784833,-3.308348804,-5.108832099,28.56929446,0
-1.065247833,-3.413282775,-9.402207076,1.689056658,4.147109045,-0.03191713,-11.69657624,1
7.881094824,1.965948459,2.511809952,-0.153720475,-6.689780542,-18.17908572,1.46790782,0
-0.468984478,-8.170823886,2.403837904,0.733397556,4.196770977,-9.07712307,6.000264781,0
-16.88331789,-6.317452448,6.118898668,0.118616906,6.862451681,-24.09093655,43.81461247,0
-1.308279342,-0.974843431,5.335266222,-4.547460552,2.699490484,-2.962450485,20.67800687,0
-3.177276164,5.107592644,-8.108844946,2.990573915,7.100649571,-25.34028096,-5.869161041,0
-17.83592794,-3.685971885,4.870579516,3.060132633,9.77232696,22.95348942,6.413381419,0
-7.32910174,-0.626407538,-1.70717883,6.734599951,1.425719495,4.499934851,-62.68858475,0
9.310777521,-3.735481839,1.243031337,1.065748897,-0.237090008,-45.89626877,-43.3586303,0
-2.215875678,-11.04448615,8.299898366,4.535275017,0.781195287,-42.65493608,-15.24447637,1
-12.99114861,-1.485294302,-1.523612117,1.396248897,6.343000123,68.16856067,36.64176386,0
-2.257634003,4.226823026,6.678052443,-1.140192744,-5.04259605,9.059670951,-38.2345252,0
-2.357801482,-4.183076177,-3.054412001,3.814240006,-2.361727756,-30.11773685,41.42793114,1
-14.77840087,4.271578385,-14.79488981,-2.226266082,1.514863225,-6.823907018,15.66976225,1
-0.561184496,-4.290483665,-4.897352871,5.02952847,3.264228902,0.120842,-14.91962145,0
-9.230855929,-12.58909799,3.749454866,-6.98133552,3.862611651,-70.13532748,21.34865416,0
8.433064568,0.887857415,6.628189036,2.114126488,-0.038631712,-11.97203014,23.69512949,0
5.395587569,-1.394788959,6.902527155,-0.974567552,-4.237197203,26.41027207,-13.79061103,0
10.28866919,12.54993708,6.370723945,0.729444717,-0.819811409,19.06489925,-50.15534083,0
1.919480429,-4.119897846,2.031641144,0.804355166,-4.092749282,-6.436729551,-8.046949322,0
3.628130736,-6.542040611,0.804623844,-1.307528336,5.46444744,1.690454698,42.69657936,1
3.839065901,-0.88115911,-5.04457952,3.919221726,-3.297318064,-50.48718659,-26.08951917,0
-0.847051943,9.410604402,2.441417783,6.705175966,1.168813174,38.93341411,-11.30055555,0
-2.689893518,-0.332111647,2.574882643,-2.373808517,-7.001313318,-14.21380387,46.84003974,1
2.670203832,-1.717137356,4.104821685,1.663681589,-6.289037815,17.51097638,3.413589264,0
-4.900913031,1.526464381,-0.577864101,-5.880600229,0.70082715,-13.30064411,25.06629938,0
1.747587709,1.911023674,-0.221665295,-1.357476845,10.49438509,14.91138917,-28.74253907,0
-4.1494219,-1.300568563,0.040517815,1.047381763,4.694738085,-28.35946823,31.16521943,1
0.023521532,0.528201155,-5.258645488,-2.86356116,-5.503452308,-6.232635116,-37.12175365,0
-8.471091903,3.144327519,-2.426228197,2.696938952,-2.612501655,-35.61713851,-43.55992998,0
5.824416616,-8.984456792,2.290913948,-8.01563101,5.219322607,3.635846414,30.93626491,1
-5.919147267,-4.672484175,-1.396120845,-0.652398435,0.744137288,-47.75755188,-3.223093475,0
-16.3849768,-3.785178142,1.806421025,-4.500043151,-5.70049398,17.96602466,-18.27184642,0
6.34536589,10.88122544,-9.564097723,-3.253019799,8.957000074,4.682881348,-7.061905544,0
-1.494656852,0.834800128,-14.18639373,0.921857833,4.677354343,6.066343477,-28.38540697,0
-6.53702178,2.344898218,2.407259746,0.425749065,3.772651472,11.95064755,-36.32042689,0
-15.45603262,6.808771939,5.591714017,0.187554607,4.589855016,26.09603668,40.25214158,0
9.703560037,4.385085094,2.588038332,-5.589830013,4.050776403,-23.93969542,12.12327263,0
-8.784386355,-0.21390953,-1.554508685,3.7064971,7.153498105,-27.61015652,-18.57408926,0
0.653574366,2.285228621,-4.515173994,5.173855825,-0.978442752,1.31726552,-1.820754741,0
2.513379496,-4.649180216,-3.411970179,11.94795755,0.310685491,37.11038009,22.58835352,0
-5.530903728,4.843116453,-8.277268382,8.066993508,-6.773241417,8.076231102,13.63191122,0
2.950034421,5.179603172,1.504875087,1.205415873,-3.05837142,-4.513217527,-32.90813091,0
13.55882447,-5.892353586,-5.350964731,1.334485713,0.337307167,-9.348698656,19.68391741,0
8.919933734,-8.625389893,-4.681366392,5.427035006,1.220157117,-49.05387177,54.44755525,0
4.711964173,-9.92274425,9.769304025,1.773812722,5.865362597,-15.35520183,8.520776311,1
0.498553344,1.956536415,-5.231793847,-1.056460984,-7.967004927,2.122964528,-19.30168082,0
-4.829679738,-3.590768284,10.892772,2.70899233,3.666639191,0.648635777,5.360964878,0
5.655586139,1.447308928,-2.994573178,-2.073557376,2.676742216,-11.21203422,-25.85538526,0
-2.382797391,-10.73958217,-1.409293541,-6.81516494,3.627497459,2.052876094,3.582008621,0
1.5438204,-6.499344575,7.253794603,2.424382463,1.237032855,7.180578005,6.877269485,1
-6.072727549,1.794869923,-17.69270247,0.070346185,3.578620784,38.92844105,-10.31677388,0
2.009487382,-6.571952159,7.005142731,5.182691483,-1.251554078,-58.56245632,-13.93976231,0
5.272158689,-1.83675277,4.7700541,-0.02403503,3.131055583,61.70215032,11.6695703,0
3.057475411,-1.333264581,0.739411771,0.636547234,-0.418657465,15.47439034,20.15618559,0
-2.262406735,4.297824605,1.548328939,-4.962267919,-1.164783917,6.145674934,36.36688133,1
-1.129265767,-3.543153672,-0.700545729,-2.515686451,2.492148924,-6.082912487,-27.56787232,0
18.02608726,-4.460286491,-2.431013721,4.49059579,1.612582383,-5.879560117,14.1324656,0
14.9823523,-7.792011281,2.769191703,-1.037531878,6.279668991,-54.56545028,11.58825929,1
-9.75468998,-1.969749213,0.635813332,-2.114624859,4.284890578,35.26239756,8.321026218,0
6.554663261,-4.723768289,1.271569684,-2.28866518,2.844704859,-45.23526625,40.79544326,0
-11.58727425,-3.419095169,11.6369497,-4.621920189,-8.647847136,20.99251134,22.38195298,0
-1.907503064,1.576531738,1.279958243,-1.845715387,3.53997727,-30.03603922,26.73223991,0
3.108151146,-3.659959077,-8.184375693,-4.153147159,0.261012908,-13.55035632,-24.58680646,1
-10.61663028,9.728311663,7.431977442,-3.561961487,1.652356968,23.65870651,0.933172942,0
8.957823514,-2.638306736,-11.61819453,-0.817258322,3.127717578,-43.75106603,-7.326037072,1
0.502441431,4.356428975,-3.960896262,-4.883054038,2.182023381,20.45293988,23.81112874,0
-1.333225959,-0.152700642,-1.536435225,-5.7019036,2.786995705,-10.91501919,-3.699429154,0
1.05210417,-0.380723771,-1.619813737,4.110224353,4.017583595,9.270627803,-24.96547325,0
9.640234581,-6.832089844,-3.969589633,-11.1374199,5.590072248,-22.40529763,-31.58485099,0
-10.58346267,-0.393947983,9.403707377,-3.714840955,11.39342759,26.10582941,28.48051265,0
-12.64756564,-1.868253026,-15.89054925,1.771765958,7.953173893,-11.97844904,18.21625863,0
10.98149484,7.267835795,2.337921777,3.449861329,5.253266338,24.75024067,-18.57230718,0
-22.73931192,-3.727168389,1.021839797,2.473493302,-2.237055889,-38.80245685,17.97489635,0
10.76045448,1.723793944,7.729888538,-0.478823014,1.990359379,-14.08246204,10.20286608,0
9.488941832,1.12646581,-1.316696159,-0.64172032,-5.088776243,-48.70192423,-11.96184446,1
-11.70056418,1.154005731,1.504918191,-6.930102711,-10.77652235,-22.51570006,-32.88780189,0
2.961376157,5.522527454,-1.467675731,0.791656049,7.562128153,19.03951595,-42.51672338,0
2.672805382,1.086793146,4.832375443,0.23237183,-8.796672229,-39.67216986,-11.97279727,1
2.672817512,5.548393351,-4.702127129,-7.094136699,3.494013391,-2.489278151,-31.51923268,1
-4.241464285,6.748546306,-8.752577977,2.040855048,-2.459219,13.18983742,-4.675163893,0
8.918455225,5.028864267,-0.523298681,2.496854271,2.269124892,18.41215209,-34.52654383,0
-7.766469952,-3.803684297,6.519705272,-1.759891295,4.706918282,56.12125967,-2.204444612,0
5.572769553,-1.883280789,-6.036815074,0.993963908,-6.685287021,-16.24942378,-26.15873546,1
8.185988316,11.4352567,-0.761436638,-7.997687627,-2.730944309,19.0829951,-11.76607993,1
-0.715683478,-1.737914317,-3.782204418,-3.706401977,4.167619469,-45.92556879,34.35370062,0
0.831002659,-5.95778462,3.532387297,-6.532419225,-1.108992629,-39.13901752,-34.91654324,0
12.61469546,-2.185247713,1.15123375,0.323899784,-6.177990331,-50.99188985,31.25245152,1
17.38231402,8.93326134,-1.520999467,4.564162695,4.88415104,-6.961866763,16.82111112,1
19.32220243,-8.155140445,6.731264545,-3.306127203,-7.107280457,-18.1185141,-13.3469325,0
-4.05830333,-4.702813057,6.911473471,-3.428029172,5.211530396,10.22689248,16.56381455,0
-0.605279789,-4.233559052,4.455399833,1.141750096,-0.950860402,-19.05742793,1.876892947,0
-2.695741861,-5.3137229,-9.784089006,-2.015986126,1.573866373,-22.07187574,28.42378571,0
0.016656303,-15.18090239,-5.004048665,4.921932924,2.824196415,-73.75359372,14.54220071,0
-5.732966758,-1.670853683,4.946426144,-1.431729335,4.017280085,-28.5496551,-0.678206532,0
-1.81170889,-0.689571743,-3.89380018,3.802896321,6.655550015,30.80655785,23.65456819,1
1.746824704,0.975182605,-2.340904326,2.625344195,-4.344800377,-25.32842061,-14.5373798,0
-4.782270262,-9.673547462,6.805217319,-1.58244747,7.104554507,-36.90746678,-7.494775985,0
1.712631305,2.959640247,-9.885017171,-2.628497461,-0.268606931,4.724890532,8.869962101,0
0.835579624,-7.029105469,6.263082287,4.383194036,-2.603517018,-41.32899565,-9.363082329,0
2.255952847,-4.795352576,-13.69189532,-5.342601817,-0.784656123,-55.2777213,36.76471527,1
-15.66164776,-1.94738966,6.397231493,2.095748204,5.094472752,-9.149963308,-8.198541529,0
6.894819761,5.596806263,-16.22679039,-2.672780952,4.491224476,-5.115818058,2.236790034,0
13.02860545,3.493674055,6.584960554,-3.778127736,-1.612269584,31.0495483,-2.560593928,0
0.86020237,8.587423308,-4.327929307,-3.752798727,-0.15599909,-52.18195395,-23.51498618,0
-7.13800071,1.120970545,1.82518865,1.894715754,-7.410977656,-44.9249449,-14.08721263,0
1.597303195,-11.12365295,7.820685741,2.53354709,4.614400111,-4.280044692,54.55108353,0
2.236126839,-4.921486294,5.71876819,6.152003086,-5.292528492,-45.9578193,-13.69649785,0
-2.623364825,0.44769289,7.933025077,-4.712076686,-0.171760594,-40.31676248,-32.20531979,0
1.407317705,2.872899305,-3.558270759,-3.408633399,7.929710032,-9.518824558,25.40097358,0
4.604072687,-8.145861675,3.759507591,5.731200245,2.225746652,26.19144307,4.535632437,0
-10.19001519,-5.951218908,1.874535606,-0.993599017,1.218332673,-12.16740443,45.59403049,0
-2.19722249,-4.725531572,3.421219235,2.34712038,5.161533867,9.357392019,-20.77327122,0
-4.809947283,-1.301919167,-5.544009387,5.088627569,10.41594082,-26.98019835,-33.57206858,0
7.288529694,-4.607692827,0.493450901,2.612457766,5.734595658,-25.94329853,-8.830359056,0
1.935266443,1.058481902,2.386191516,-1.690727608,-0.189137602,14.87779106,4.689560393,0
3.634130566,0.834113148,-4.399754778,3.523732193,-6.900415796,38.34982947,49.78630769,0
-3.59077359,-3.083997544,3.49272733,-1.766351833,4.441603257,29.23425117,35.17510989,0
7.727023758,-4.673323425,0.675284379,-2.906115929,7.118718596,20.44943617,-22.86545421,0
7.440268325,1.883376367,13.50427493,-4.954363701,-1.648867324,-16.93690716,-49.00570053,0
13.66895829,5.313301698,6.324313773,-5.325547433,-6.978089908,51.59283509,-5.328685074,1
-4.319966468,-4.48039576,-10.80268945,-0.806090763,7.159494057,33.8499659,20.60816585,0
-0.580702037,1.915792108,3.363880139,6.308120531,10.21739487,-18.62239412,-13.73061037,1
1.242210445,6.079914553,9.769693006,0.151443788,5.71983232,-31.45137926,-44.53205564,1
3.170555602,-8.141517199,8.822630199,-0.596181883,6.602910503,26.21634543,25.18466269,1
0.414239791,1.449101039,8.134398137,1.164548708,1.445211843,36.50590292,9.465956285,0
10.57119502,-4.561498518,-2.270643925,1.280752451,2.581999468,2.344657446,19.88597918,0
0.472306171,-0.689203342,7.830757448,11.00199431,6.608135462,81.46966689,54.28990934,0
-9.984211151,4.758187327,-1.925300722,2.209772128,-1.815327342,27.53807036,7.696191933,0
20.57625758,-4.818872563,6.806916651,-1.518329092,2.544563375,-46.18744478,-11.56854717,0
